service_id,train_type,capacity,train_model,year,month,day_of_week,departure_time,duration,price,passengers,capacity_window_1h,time_distance_competitor_-2,price_competitor_-2,train_type_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,train_type_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,train_type_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,train_type_competitor_2,duration_competitor_2
00009_31-10-2025-11.22,IRYO,461,S-109,2025,10,4,11.37,172.0,62.31,80,1287.0,-80.4,24.57,OUIGO,182.0,-55.2,54.34,AVLO,172.0,4.8,101.49,AVE,199.0,60.0,36.98,IRYO,172.0
00006_31-10-2025-11.27,AVE,826,S-103,2025,10,4,11.45,199.0,101.49,0,1287.0,-60.0,54.34,AVLO,172.0,-4.8,62.31,IRYO,172.0,55.2,36.98,IRYO,172.0,60.0,40.43,AVE,197.0
00009_31-10-2025-12.22,IRYO,461,S-109,2025,10,4,12.37,172.0,36.98,461,839.0,-60.0,62.31,IRYO,172.0,-55.2,101.49,AVE,199.0,4.8,40.43,AVE,197.0,34.8,79.0,AVE,157.0
00013_31-10-2025-12.27,AVE,378,S-103,2025,10,4,12.45,197.0,40.43,378,839.0,-60.0,101.49,AVE,199.0,-4.8,36.98,IRYO,172.0,30.0,79.0,AVE,157.0,51.0,49.63,AVE,184.0
00004_31-10-2025-12.57,AVE,414,S-103,2025,10,4,12.95,157.0,79.0,2,753.0,-34.8,36.98,IRYO,172.0,-30.0,40.43,AVE,197.0,21.0,49.63,AVE,184.0,60.0,76.55,AVE,157.0
00014_31-10-2025-13.18,AVE,339,S-100,2025,10,4,13.3,184.0,49.63,162,753.0,-51.0,40.43,AVE,197.0,-21.0,79.0,AVE,157.0,39.0,76.55,AVE,157.0,43.8,67.08,IRYO,172.0
00004_31-10-2025-13.57,AVE,414,S-103,2025,10,4,13.95,157.0,76.55,5,1384.0,-60.0,79.0,AVE,157.0,-39.0,49.63,AVE,184.0,4.8,67.08,IRYO,172.0,15.0,44.42,OUIGO,157.0
00009_31-10-2025-14.02,IRYO,461,S-109,2025,10,4,14.03,172.0,67.08,3,1675.0,-43.8,49.63,AVE,184.0,-4.8,76.55,AVE,157.0,10.2,44.42,OUIGO,157.0,25.2,74.05,AVE,177.0
00015_31-10-2025-14.12,OUIGO,509,S-108,2025,10,4,14.2,157.0,44.42,316,1675.0,-15.0,76.55,AVE,157.0,-10.2,67.08,IRYO,172.0,15.0,74.05,AVE,177.0,30.0,73.65,IRYO,179.0
00016_31-10-2025-14.27,AVE,291,S-100,2025,10,4,14.45,177.0,74.05,4,1722.0,-25.2,67.08,IRYO,172.0,-15.0,44.42,OUIGO,157.0,15.0,73.65,IRYO,179.0,30.0,93.28,AVE,157.0
00017_31-10-2025-14.42,IRYO,461,S-109,2025,10,4,14.7,179.0,73.65,0,1166.0,-30.0,44.42,OUIGO,157.0,-15.0,74.05,AVE,177.0,15.0,93.28,AVE,157.0,45.0,40.67,AVLO,199.0
00004_31-10-2025-14.57,AVE,414,S-103,2025,10,4,14.95,157.0,93.28,0,875.0,-30.0,74.05,AVE,177.0,-15.0,73.65,IRYO,179.0,30.0,40.67,AVLO,199.0,60.0,88.9,AVE,157.0
00018_31-10-2025-15.27,AVLO,547,S-106,2025,10,4,15.45,199.0,40.67,158,547.0,-45.0,73.65,IRYO,179.0,-30.0,93.28,AVE,157.0,30.0,88.9,AVE,157.0,60.0,57.43,AVE,172.0
00004_31-10-2025-15.57,AVE,414,S-103,2025,10,4,15.95,157.0,88.9,1,414.0,-60.0,93.28,AVE,157.0,-30.0,40.67,AVLO,199.0,30.0,57.43,AVE,172.0,40.2,65.26,IRYO,157.0
00007_31-10-2025-16.27,AVE,414,S-103,2025,10,4,16.45,172.0,57.43,96,875.0,-60.0,40.67,AVLO,199.0,-30.0,88.9,AVE,157.0,10.2,65.26,IRYO,157.0,30.0,97.89,AVE,157.0
00002_31-10-2025-16.37,IRYO,461,S-109,2025,10,4,16.62,157.0,65.26,20,1289.0,-40.2,88.9,AVE,157.0,-10.2,57.43,AVE,172.0,19.8,97.89,AVE,157.0,39.6,48.71,OUIGO,157.0
00004_31-10-2025-16.57,AVE,414,S-103,2025,10,4,16.95,157.0,97.89,0,1845.0,-30.0,57.43,AVE,172.0,-19.8,65.26,IRYO,157.0,19.8,48.71,OUIGO,157.0,25.2,62.59,IRYO,172.0
00015_31-10-2025-17.17,OUIGO,509,S-108,2025,10,4,17.28,157.0,48.71,253,1965.0,-39.6,65.26,IRYO,157.0,-19.8,97.89,AVE,157.0,5.4,62.59,IRYO,172.0,10.2,47.74,AVLO,199.0
00009_31-10-2025-17.22,IRYO,461,S-109,2025,10,4,17.37,172.0,62.59,8,1965.0,-25.2,97.89,AVE,157.0,-5.4,48.71,OUIGO,157.0,4.8,47.74,AVLO,199.0,34.8,52.68,AVE,157.0
00018_31-10-2025-17.27,AVLO,581,S-106,2025,10,4,17.45,199.0,47.74,30,1551.0,-10.2,48.71,OUIGO,157.0,-4.8,62.59,IRYO,172.0,30.0,52.68,AVE,157.0,60.0,81.86,AVE,177.0
00004_31-10-2025-17.57,AVE,414,S-103,2025,10,4,17.95,157.0,52.68,191,414.0,-34.8,62.59,IRYO,172.0,-30.0,47.74,AVLO,199.0,30.0,81.86,AVE,177.0,34.8,42.24,IRYO,157.0
00016_31-10-2025-18.27,AVE,836,S-103,2025,10,4,18.45,177.0,81.86,0,1297.0,-60.0,47.74,AVLO,199.0,-30.0,52.68,AVE,157.0,4.8,42.24,IRYO,157.0,30.0,59.05,AVE,157.0
00002_31-10-2025-18.32,IRYO,461,S-109,2025,10,4,18.53,157.0,42.24,338,1711.0,-34.8,52.68,AVE,157.0,-4.8,81.86,AVE,177.0,25.2,59.05,AVE,157.0,57.0,86.13,IRYO,172.0
00004_31-10-2025-18.57,AVE,414,S-103,2025,10,4,18.95,157.0,59.05,54,875.0,-30.0,81.86,AVE,177.0,-25.2,42.24,IRYO,157.0,31.8,86.13,IRYO,172.0,37.2,34.87,AVLO,201.0
00009_31-10-2025-19.29,IRYO,461,S-109,2025,10,4,19.48,172.0,86.13,0,1042.0,-57.0,42.24,IRYO,157.0,-31.8,59.05,AVE,157.0,5.4,34.87,AVLO,201.0,36.0,63.04,AVE,157.0
00019_31-10-2025-19.34,AVLO,581,S-106,2025,10,4,19.57,201.0,34.87,194,1042.0,-37.2,59.05,AVE,157.0,-5.4,86.13,IRYO,172.0,30.6,63.04,AVE,157.0,48.0,30.64,IRYO,172.0
00004_31-10-2025-20.05,AVE,414,S-103,2025,10,4,20.08,157.0,63.04,18,1289.0,-36.0,86.13,IRYO,172.0,-30.6,34.87,AVLO,201.0,17.4,30.64,IRYO,172.0,22.2,41.3,AVE,201.0
00009_31-10-2025-20.22,IRYO,461,S-109,2025,10,4,20.37,172.0,30.64,461,1289.0,-48.0,34.87,AVLO,201.0,-17.4,63.04,AVE,157.0,4.8,41.3,AVE,201.0,39.6,36.36,OUIGO,172.0
00020_31-10-2025-20.27,AVE,414,S-103,2025,10,4,20.45,201.0,41.3,205,1289.0,-22.2,63.04,AVE,157.0,-4.8,30.64,IRYO,172.0,34.8,36.36,OUIGO,172.0,40.2,78.96,AVE,172.0
00005_31-10-2025-21.02,OUIGO,509,S-108,2025,10,4,21.03,172.0,36.36,290,923.0,-39.6,30.64,IRYO,172.0,-34.8,41.3,AVE,201.0,5.4,78.96,AVE,172.0,565.2,25.0,AVLO,178.0
00007_31-10-2025-21.07,AVE,414,S-103,2025,10,4,21.12,172.0,78.96,0,923.0,-40.2,41.3,AVE,201.0,-5.4,36.36,OUIGO,172.0,559.8,25.0,AVLO,178.0,594.6,27.5,OUIGO,172.0
00021_01-11-2025-06.27,AVLO,581,S-106,2025,11,5,6.45,178.0,25.0,581,581.0,-565.2,36.36,OUIGO,172.0,-559.8,78.96,AVE,172.0,34.8,27.5,OUIGO,172.0,60.0,64.33,AVE,199.0
00005_01-11-2025-07.02,OUIGO,509,S-108,2025,11,5,7.03,172.0,27.5,509,923.0,-594.6,78.96,AVE,172.0,-34.8,25.0,AVLO,178.0,25.2,64.33,AVE,199.0,65.4,39.52,IRYO,172.0
00006_01-11-2025-07.27,AVE,414,S-103,2025,11,5,7.45,199.0,64.33,333,923.0,-60.0,25.0,AVLO,178.0,-25.2,27.5,OUIGO,172.0,40.2,39.52,IRYO,172.0,60.0,53.58,AVE,172.0
00009_01-11-2025-08.07,IRYO,461,S-109,2025,11,5,8.12,172.0,39.52,461,875.0,-65.4,27.5,OUIGO,172.0,-40.2,64.33,AVE,199.0,19.8,53.58,AVE,172.0,49.8,64.29,AVE,164.0
00007_01-11-2025-08.27,AVE,414,S-103,2025,11,5,8.45,172.0,53.58,414,875.0,-60.0,64.33,AVE,199.0,-19.8,39.52,IRYO,172.0,30.0,64.29,AVE,164.0,55.2,54.08,IRYO,172.0
00008_01-11-2025-08.57,AVE,836,S-103,2025,11,5,8.95,164.0,64.29,250,1297.0,-49.8,39.52,IRYO,172.0,-30.0,53.58,AVE,172.0,25.2,54.08,IRYO,172.0,30.0,50.9,AVE,194.0
00009_01-11-2025-09.22,IRYO,461,S-109,2025,11,5,9.37,172.0,54.08,418,1711.0,-55.2,53.58,AVE,172.0,-25.2,64.29,AVE,164.0,4.8,50.9,AVE,194.0,34.8,34.07,IRYO,172.0
00010_01-11-2025-09.27,AVE,414,S-103,2025,11,5,9.45,194.0,50.9,414,875.0,-30.0,64.29,AVE,164.0,-4.8,54.08,IRYO,172.0,30.0,34.07,IRYO,172.0,34.8,44.17,OUIGO,182.0
00009_01-11-2025-09.57,IRYO,461,S-109,2025,11,5,9.95,172.0,34.07,461,970.0,-34.8,54.08,IRYO,172.0,-30.0,50.9,AVE,194.0,4.8,44.17,OUIGO,182.0,30.0,43.46,AVLO,172.0
00011_01-11-2025-10.02,OUIGO,509,S-108,2025,11,5,10.03,182.0,44.17,509,1551.0,-34.8,50.9,AVE,194.0,-4.8,34.07,IRYO,172.0,25.2,43.46,AVLO,172.0,80.4,52.37,IRYO,172.0
00012_01-11-2025-10.27,AVLO,581,S-106,2025,11,5,10.45,172.0,43.46,581,1090.0,-30.0,34.07,IRYO,172.0,-25.2,44.17,OUIGO,182.0,55.2,52.37,IRYO,172.0,60.0,46.02,AVE,199.0
00009_01-11-2025-11.22,IRYO,461,S-109,2025,11,5,11.37,172.0,52.37,461,1264.0,-80.4,44.17,OUIGO,182.0,-55.2,43.46,AVLO,172.0,4.8,46.02,AVE,199.0,60.0,43.99,IRYO,172.0
00006_01-11-2025-11.27,AVE,803,S-103,2025,11,5,11.45,199.0,46.02,803,1264.0,-60.0,43.46,AVLO,172.0,-4.8,52.37,IRYO,172.0,55.2,43.99,IRYO,172.0,60.0,51.03,AVE,197.0
00009_01-11-2025-12.22,IRYO,461,S-109,2025,11,5,12.37,172.0,43.99,461,839.0,-60.0,52.37,IRYO,172.0,-55.2,46.02,AVE,199.0,4.8,51.03,AVE,197.0,55.8,74.47,AVE,184.0
00013_01-11-2025-12.27,AVE,378,S-103,2025,11,5,12.45,197.0,51.03,378,839.0,-60.0,46.02,AVE,199.0,-4.8,43.99,IRYO,172.0,51.0,74.47,AVE,184.0,105.0,10.0,OUIGO,157.0
00014_01-11-2025-13.18,AVE,339,S-100,2025,11,5,13.3,184.0,74.47,339,339.0,-55.8,43.99,IRYO,172.0,-51.0,51.03,AVE,197.0,54.0,10.0,OUIGO,157.0,84.0,32.46,IRYO,179.0
00015_01-11-2025-14.12,OUIGO,509,S-108,2025,11,5,14.2,157.0,10.0,509,509.0,-105.0,51.03,AVE,197.0,-54.0,74.47,AVE,184.0,30.0,32.46,IRYO,179.0,75.0,25.62,AVLO,199.0
00017_01-11-2025-14.42,IRYO,461,S-109,2025,11,5,14.7,179.0,32.46,461,461.0,-84.0,74.47,AVE,184.0,-30.0,10.0,OUIGO,157.0,45.0,25.62,AVLO,199.0,105.0,80.77,AVE,172.0
00018_01-11-2025-15.27,AVLO,547,S-106,2025,11,5,15.45,199.0,25.62,547,547.0,-75.0,10.0,OUIGO,157.0,-45.0,32.46,IRYO,179.0,60.0,80.77,AVE,172.0,70.2,42.62,IRYO,157.0
00007_01-11-2025-16.27,AVE,414,S-103,2025,11,5,16.45,172.0,80.77,414,875.0,-105.0,32.46,IRYO,179.0,-60.0,25.62,AVLO,199.0,10.2,42.62,IRYO,157.0,49.8,26.63,OUIGO,157.0
00002_01-11-2025-16.37,IRYO,461,S-109,2025,11,5,16.62,157.0,42.62,461,875.0,-70.2,25.62,AVLO,199.0,-10.2,80.77,AVE,172.0,39.6,26.63,OUIGO,157.0,49.8,22.51,AVLO,199.0
00015_01-11-2025-17.17,OUIGO,509,S-108,2025,11,5,17.28,157.0,26.63,509,1090.0,-49.8,80.77,AVE,172.0,-39.6,42.62,IRYO,157.0,10.2,22.51,AVLO,199.0,70.2,86.37,AVE,177.0
00018_01-11-2025-17.27,AVLO,581,S-106,2025,11,5,17.45,199.0,22.51,581,1090.0,-49.8,42.62,IRYO,157.0,-10.2,26.63,OUIGO,157.0,60.0,86.37,AVE,177.0,121.8,17.09,IRYO,172.0
00016_01-11-2025-18.27,AVE,414,S-103,2025,11,5,18.45,177.0,86.37,414,414.0,-70.2,26.63,OUIGO,157.0,-60.0,22.51,AVLO,199.0,61.8,17.09,IRYO,172.0,67.2,24.16,AVLO,201.0
00009_01-11-2025-19.29,IRYO,461,S-109,2025,11,5,19.48,172.0,17.09,461,1042.0,-121.8,22.51,AVLO,199.0,-61.8,86.37,AVE,177.0,5.4,24.16,AVLO,201.0,53.4,32.45,IRYO,172.0
00019_01-11-2025-19.34,AVLO,581,S-106,2025,11,5,19.57,201.0,24.16,581,1042.0,-67.2,86.37,AVE,177.0,-5.4,17.09,IRYO,172.0,48.0,32.45,IRYO,172.0,52.8,19.3,AVE,201.0
00009_01-11-2025-20.22,IRYO,461,S-109,2025,11,5,20.37,172.0,32.45,461,875.0,-53.4,17.09,IRYO,172.0,-48.0,24.16,AVLO,201.0,4.8,19.3,AVE,201.0,39.6,31.7,OUIGO,172.0
00020_01-11-2025-20.27,AVE,414,S-103,2025,11,5,20.45,201.0,19.3,414,875.0,-52.8,24.16,AVLO,201.0,-4.8,32.45,IRYO,172.0,34.8,31.7,OUIGO,172.0,600.0,49.99,AVLO,178.0
00005_01-11-2025-21.02,OUIGO,509,S-108,2025,11,5,21.03,172.0,31.7,509,509.0,-39.6,32.45,IRYO,172.0,-34.8,19.3,AVE,201.0,565.2,49.99,AVLO,178.0,600.0,33.8,OUIGO,172.0
00021_02-11-2025-06.27,AVLO,581,S-106,2025,11,6,6.45,178.0,49.99,101,581.0,-600.0,19.3,AVE,201.0,-565.2,31.7,OUIGO,172.0,34.8,33.8,OUIGO,172.0,60.0,56.79,AVE,199.0
00005_02-11-2025-07.02,OUIGO,509,S-108,2025,11,6,7.03,172.0,33.8,509,923.0,-600.0,31.7,OUIGO,172.0,-34.8,49.99,AVLO,178.0,25.2,56.79,AVE,199.0,65.4,57.81,IRYO,172.0
00006_02-11-2025-07.27,AVE,414,S-103,2025,11,6,7.45,199.0,56.79,142,923.0,-60.0,49.99,AVLO,178.0,-25.2,33.8,OUIGO,172.0,40.2,57.81,IRYO,172.0,60.0,71.41,AVE,172.0
00009_02-11-2025-08.07,IRYO,461,S-109,2025,11,6,8.12,172.0,57.81,43,875.0,-65.4,33.8,OUIGO,172.0,-40.2,56.79,AVE,199.0,19.8,71.41,AVE,172.0,75.0,40.48,IRYO,172.0
00007_02-11-2025-08.27,AVE,414,S-103,2025,11,6,8.45,172.0,71.41,25,875.0,-60.0,56.79,AVE,199.0,-19.8,57.81,IRYO,172.0,55.2,40.48,IRYO,172.0,60.0,50.15,AVE,194.0
00009_02-11-2025-09.22,IRYO,461,S-109,2025,11,6,9.37,172.0,40.48,461,875.0,-75.0,57.81,IRYO,172.0,-55.2,71.41,AVE,172.0,4.8,50.15,AVE,194.0,34.8,64.84,IRYO,172.0
00010_02-11-2025-09.27,AVE,414,S-103,2025,11,6,9.45,194.0,50.15,307,875.0,-60.0,71.41,AVE,172.0,-4.8,40.48,IRYO,172.0,30.0,64.84,IRYO,172.0,34.8,34.59,OUIGO,182.0
00009_02-11-2025-09.57,IRYO,461,S-109,2025,11,6,9.95,172.0,64.84,21,970.0,-34.8,40.48,IRYO,172.0,-30.0,50.15,AVE,194.0,4.8,34.59,OUIGO,182.0,30.0,39.0,AVLO,172.0
00011_02-11-2025-10.02,OUIGO,509,S-108,2025,11,6,10.03,182.0,34.59,509,1551.0,-34.8,50.15,AVE,194.0,-4.8,64.84,IRYO,172.0,25.2,39.0,AVLO,172.0,80.4,67.9,IRYO,172.0
00012_02-11-2025-10.27,AVLO,581,S-106,2025,11,6,10.45,172.0,39.0,489,1090.0,-30.0,64.84,IRYO,172.0,-25.2,34.59,OUIGO,182.0,55.2,67.9,IRYO,172.0,60.0,123.57,AVE,199.0
00009_02-11-2025-11.22,IRYO,461,S-109,2025,11,6,11.37,172.0,67.9,77,1264.0,-80.4,34.59,OUIGO,182.0,-55.2,39.0,AVLO,172.0,4.8,123.57,AVE,199.0,60.0,51.23,IRYO,172.0
00006_02-11-2025-11.27,AVE,803,S-103,2025,11,6,11.45,199.0,123.57,0,1264.0,-60.0,39.0,AVLO,172.0,-4.8,67.9,IRYO,172.0,55.2,51.23,IRYO,172.0,60.0,69.68,AVE,197.0
00009_02-11-2025-12.22,IRYO,461,S-109,2025,11,6,12.37,172.0,51.23,461,859.0,-60.0,67.9,IRYO,172.0,-55.2,123.57,AVE,199.0,4.8,69.68,AVE,197.0,55.8,49.63,AVE,184.0
00013_02-11-2025-12.27,AVE,398,S-103,2025,11,6,12.45,197.0,69.68,68,859.0,-60.0,123.57,AVE,199.0,-4.8,51.23,IRYO,172.0,51.0,49.63,AVE,184.0,94.8,87.01,IRYO,172.0
00014_02-11-2025-13.18,AVE,339,S-100,2025,11,6,13.3,184.0,49.63,339,339.0,-55.8,51.23,IRYO,172.0,-51.0,69.68,AVE,197.0,43.8,87.01,IRYO,172.0,54.0,43.88,OUIGO,157.0
00009_02-11-2025-14.02,IRYO,461,S-109,2025,11,6,14.03,172.0,87.01,16,1351.0,-94.8,69.68,AVE,197.0,-43.8,49.63,AVE,184.0,10.2,43.88,OUIGO,157.0,25.2,84.58,AVE,177.0
00015_02-11-2025-14.12,OUIGO,509,S-108,2025,11,6,14.2,157.0,43.88,509,1351.0,-54.0,49.63,AVE,184.0,-10.2,87.01,IRYO,172.0,15.0,84.58,AVE,177.0,30.0,88.96,IRYO,179.0
00016_02-11-2025-14.27,AVE,381,S-103,2025,11,6,14.45,177.0,84.58,21,1812.0,-25.2,87.01,IRYO,172.0,-15.0,43.88,OUIGO,157.0,15.0,88.96,IRYO,179.0,60.0,64.3,AVLO,199.0
00017_02-11-2025-14.42,IRYO,461,S-109,2025,11,6,14.7,179.0,88.96,3,842.0,-30.0,43.88,OUIGO,157.0,-15.0,84.58,AVE,177.0,45.0,64.3,AVLO,199.0,105.0,97.97,AVE,172.0
00018_02-11-2025-15.27,AVLO,571,S-106,2025,11,6,15.45,199.0,64.3,73,571.0,-60.0,84.58,AVE,177.0,-45.0,88.96,IRYO,179.0,60.0,97.97,AVE,172.0,70.2,97.35,IRYO,157.0
00007_02-11-2025-16.27,AVE,414,S-103,2025,11,6,16.45,172.0,97.97,4,875.0,-105.0,88.96,IRYO,179.0,-60.0,64.3,AVLO,199.0,10.2,97.35,IRYO,157.0,30.0,82.77,AVE,157.0
00002_02-11-2025-16.37,IRYO,461,S-109,2025,11,6,16.62,157.0,97.35,3,1289.0,-70.2,64.3,AVLO,199.0,-10.2,97.97,AVE,172.0,19.8,82.77,AVE,157.0,39.6,67.06,OUIGO,157.0
00004_02-11-2025-16.57,AVE,414,S-103,2025,11,6,16.95,157.0,82.77,85,1845.0,-30.0,97.97,AVE,172.0,-19.8,97.35,IRYO,157.0,19.8,67.06,OUIGO,157.0,25.2,96.45,IRYO,172.0
00015_02-11-2025-17.17,OUIGO,509,S-108,2025,11,6,17.28,157.0,67.06,305,1965.0,-39.6,97.35,IRYO,157.0,-19.8,82.77,AVE,157.0,5.4,96.45,IRYO,172.0,10.2,58.43,AVLO,199.0
00009_02-11-2025-17.22,IRYO,461,S-109,2025,11,6,17.37,172.0,96.45,0,1965.0,-25.2,82.77,AVE,157.0,-5.4,67.06,OUIGO,157.0,4.8,58.43,AVLO,199.0,34.8,75.42,AVE,157.0
00018_02-11-2025-17.27,AVLO,581,S-106,2025,11,6,17.45,199.0,58.43,155,1551.0,-10.2,67.06,OUIGO,157.0,-4.8,96.45,IRYO,172.0,30.0,75.42,AVE,157.0,60.0,76.78,AVE,177.0
00004_02-11-2025-17.57,AVE,414,S-103,2025,11,6,17.95,157.0,75.42,118,414.0,-34.8,96.45,IRYO,172.0,-30.0,58.43,AVLO,199.0,30.0,76.78,AVE,177.0,34.8,87.75,IRYO,157.0
00016_02-11-2025-18.27,AVE,414,S-103,2025,11,6,18.45,177.0,76.78,82,875.0,-60.0,58.43,AVLO,199.0,-30.0,75.42,AVE,157.0,4.8,87.75,IRYO,157.0,30.0,101.71,AVE,157.0
00002_02-11-2025-18.32,IRYO,461,S-109,2025,11,6,18.53,157.0,87.75,8,1289.0,-34.8,75.42,AVE,157.0,-4.8,76.78,AVE,177.0,25.2,101.71,AVE,157.0,57.0,90.27,IRYO,172.0
00004_02-11-2025-18.57,AVE,414,S-103,2025,11,6,18.95,157.0,101.71,1,875.0,-30.0,76.78,AVE,177.0,-25.2,87.75,IRYO,157.0,31.8,90.27,IRYO,172.0,37.2,81.56,AVLO,201.0
00009_02-11-2025-19.29,IRYO,461,S-109,2025,11,6,19.48,172.0,90.27,1,1042.0,-57.0,87.75,IRYO,157.0,-31.8,101.71,AVE,157.0,5.4,81.56,AVLO,201.0,36.0,57.69,AVE,157.0
00019_02-11-2025-19.34,AVLO,581,S-106,2025,11,6,19.57,201.0,81.56,0,1042.0,-37.2,101.71,AVE,157.0,-5.4,90.27,IRYO,172.0,30.6,57.69,AVE,157.0,48.0,68.67,IRYO,172.0
00004_02-11-2025-20.05,AVE,414,S-103,2025,11,6,20.08,157.0,57.69,414,1709.0,-36.0,90.27,IRYO,172.0,-30.6,81.56,AVLO,201.0,17.4,68.67,IRYO,172.0,22.2,76.34,AVE,201.0
00009_02-11-2025-20.22,IRYO,461,S-109,2025,11,6,20.37,172.0,68.67,38,1709.0,-48.0,81.56,AVLO,201.0,-17.4,57.69,AVE,157.0,4.8,76.34,AVE,201.0,39.6,66.3,OUIGO,172.0
00020_02-11-2025-20.27,AVE,834,S-103,2025,11,6,20.45,201.0,76.34,4,1709.0,-22.2,57.69,AVE,157.0,-4.8,68.67,IRYO,172.0,34.8,66.3,OUIGO,172.0,40.2,110.17,AVE,172.0
00005_02-11-2025-21.02,OUIGO,509,S-108,2025,11,6,21.03,172.0,66.3,33,923.0,-39.6,68.67,IRYO,172.0,-34.8,76.34,AVE,201.0,5.4,110.17,AVE,172.0,550.2,29.79,AVLO,157.0
00007_02-11-2025-21.07,AVE,414,S-103,2025,11,6,21.12,172.0,110.17,0,923.0,-40.2,76.34,AVE,201.0,-5.4,66.3,OUIGO,172.0,544.8,29.79,AVLO,157.0,555.0,46.62,IRYO,157.0
00001_03-11-2025-06.12,AVLO,581,S-106,2025,11,0,6.2,157.0,29.79,581,1401.0,-550.2,66.3,OUIGO,172.0,-544.8,110.17,AVE,172.0,10.2,46.62,IRYO,157.0,15.0,37.96,AVE,178.0
00002_03-11-2025-06.22,IRYO,461,S-109,2025,11,0,6.37,157.0,46.62,461,1401.0,-555.0,110.17,AVE,172.0,-10.2,29.79,AVLO,157.0,4.8,37.96,AVE,178.0,34.8,56.19,AVE,157.0
00003_03-11-2025-06.27,AVE,359,S-103,2025,11,0,6.45,178.0,37.96,359,1401.0,-15.0,29.79,AVLO,157.0,-4.8,46.62,IRYO,157.0,30.0,56.19,AVE,157.0,34.8,27.13,OUIGO,172.0
00004_03-11-2025-06.57,AVE,414,S-103,2025,11,0,6.95,157.0,56.19,414,1384.0,-34.8,46.62,IRYO,157.0,-30.0,37.96,AVE,178.0,4.8,27.13,OUIGO,172.0,25.2,38.15,IRYO,157.0
00005_03-11-2025-07.02,OUIGO,509,S-108,2025,11,0,7.03,172.0,27.13,509,1798.0,-34.8,37.96,AVE,178.0,-4.8,56.19,AVE,157.0,20.4,38.15,IRYO,157.0,25.2,43.88,AVE,199.0
00002_03-11-2025-07.22,IRYO,461,S-109,2025,11,0,7.37,157.0,38.15,461,1798.0,-25.2,56.19,AVE,157.0,-20.4,27.13,OUIGO,172.0,4.8,43.88,AVE,199.0,34.8,65.8,AVE,157.0
00006_03-11-2025-07.27,AVE,414,S-103,2025,11,0,7.45,199.0,43.88,414,1384.0,-25.2,27.13,OUIGO,172.0,-4.8,38.15,IRYO,157.0,30.0,65.8,AVE,157.0,60.0,61.43,AVE,172.0
00004_03-11-2025-07.57,AVE,414,S-103,2025,11,0,7.95,157.0,65.8,414,414.0,-34.8,38.15,IRYO,157.0,-30.0,43.88,AVE,199.0,30.0,61.43,AVE,172.0,34.8,44.89,IRYO,157.0
00007_03-11-2025-08.27,AVE,414,S-103,2025,11,0,8.45,172.0,61.43,102,1289.0,-60.0,43.88,AVE,199.0,-30.0,65.8,AVE,157.0,4.8,44.89,IRYO,157.0,30.0,42.61,AVE,164.0
00002_03-11-2025-08.32,IRYO,461,S-109,2025,11,0,8.53,157.0,44.89,388,1711.0,-34.8,65.8,AVE,157.0,-4.8,61.43,AVE,172.0,25.2,42.61,AVE,164.0,50.4,63.16,IRYO,172.0
00008_03-11-2025-08.57,AVE,836,S-103,2025,11,0,8.95,164.0,42.61,379,1758.0,-30.0,61.43,AVE,172.0,-25.2,44.89,IRYO,157.0,25.2,63.16,IRYO,172.0,30.0,67.68,AVE,194.0
00009_03-11-2025-09.22,IRYO,461,S-109,2025,11,0,9.37,172.0,63.16,7,1711.0,-50.4,44.89,IRYO,157.0,-25.2,42.61,AVE,164.0,4.8,67.68,AVE,194.0,34.8,50.35,IRYO,172.0
00010_03-11-2025-09.27,AVE,414,S-103,2025,11,0,9.45,194.0,67.68,7,875.0,-30.0,42.61,AVE,164.0,-4.8,63.16,IRYO,172.0,30.0,50.35,IRYO,172.0,34.8,24.41,OUIGO,182.0
00009_03-11-2025-09.57,IRYO,461,S-109,2025,11,0,9.95,172.0,50.35,43,970.0,-34.8,63.16,IRYO,172.0,-30.0,67.68,AVE,194.0,4.8,24.41,OUIGO,182.0,30.0,28.71,AVLO,172.0
00011_03-11-2025-10.02,OUIGO,509,S-108,2025,11,0,10.03,182.0,24.41,464,1551.0,-34.8,67.68,AVE,194.0,-4.8,50.35,IRYO,172.0,25.2,28.71,AVLO,172.0,80.4,28.27,IRYO,172.0
00012_03-11-2025-10.27,AVLO,581,S-106,2025,11,0,10.45,172.0,28.71,24,1090.0,-30.0,50.35,IRYO,172.0,-25.2,24.41,OUIGO,182.0,55.2,28.27,IRYO,172.0,60.0,44.05,AVE,199.0
00009_03-11-2025-11.22,IRYO,461,S-109,2025,11,0,11.37,172.0,28.27,423,1287.0,-80.4,24.41,OUIGO,182.0,-55.2,28.71,AVLO,172.0,4.8,44.05,AVE,199.0,60.0,29.13,IRYO,172.0
00006_03-11-2025-11.27,AVE,826,S-103,2025,11,0,11.45,199.0,44.05,69,1287.0,-60.0,28.71,AVLO,172.0,-4.8,28.27,IRYO,172.0,55.2,29.13,IRYO,172.0,60.0,51.34,AVE,197.0
