service_id,train_type,year,month,day_of_week,departure_time,duration,price,passengers,time_distance_competitor_-2,price_competitor_-2,train_type_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,train_type_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,train_type_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,train_type_competitor_2,duration_competitor_2
00006_30-10-2025-17.27,AVE,2025,10,3,17.45,199.0,107.24,1,-10.2,64.85,OUIGO,157.0,-4.8,77.11,IRYO,172.0,30.0,63.66,AVE,157.0,60.0,73.81,AVE,177.0
00004_30-10-2025-17.57,AVE,2025,10,3,17.95,157.0,63.66,552,-34.8,77.11,IRYO,172.0,-30.0,107.24,AVE,199.0,30.0,73.81,AVE,177.0,34.8,29.19,IRYO,157.0
00016_30-10-2025-18.27,AVE,2025,10,3,18.45,177.0,73.81,48,-60.0,107.24,AVE,199.0,-30.0,63.66,AVE,157.0,4.8,29.19,IRYO,157.0,30.0,60.06,AVE,157.0
00002_30-10-2025-18.32,IRYO,2025,10,3,18.53,157.0,29.19,3572,-34.8,63.66,AVE,157.0,-4.8,73.81,AVE,177.0,25.2,60.06,AVE,157.0,57.0,36.09,IRYO,172.0
00004_30-10-2025-18.57,AVE,2025,10,3,18.95,157.0,60.06,220,-30.0,73.81,AVE,177.0,-25.2,29.19,IRYO,157.0,31.8,36.09,IRYO,172.0,37.2,34.87,AVLO,201.0
00009_30-10-2025-19.29,IRYO,2025,10,3,19.48,172.0,36.09,127,-57.0,29.19,IRYO,157.0,-31.8,60.06,AVE,157.0,5.4,34.87,AVLO,201.0,36.0,46.92,AVE,157.0
00019_30-10-2025-19.34,AVLO,2025,10,3,19.57,201.0,34.87,66,-37.2,60.06,AVE,157.0,-5.4,36.09,IRYO,172.0,30.6,46.92,AVE,157.0,48.0,40.61,IRYO,172.0
00004_30-10-2025-20.05,AVE,2025,10,3,20.08,157.0,46.92,180,-36.0,36.09,IRYO,172.0,-30.6,34.87,AVLO,201.0,17.4,40.61,IRYO,172.0,22.2,67.22,AVE,201.0
00009_30-10-2025-20.22,IRYO,2025,10,3,20.37,172.0,40.61,16,-48.0,34.87,AVLO,201.0,-17.4,46.92,AVE,157.0,4.8,67.22,AVE,201.0,39.6,36.91,OUIGO,172.0
00020_30-10-2025-20.27,AVE,2025,10,3,20.45,201.0,67.22,1,-22.2,46.92,AVE,157.0,-4.8,40.61,IRYO,172.0,34.8,36.91,OUIGO,172.0,40.2,63.91,AVE,172.0
00005_30-10-2025-21.02,OUIGO,2025,10,3,21.03,172.0,36.91,11,-39.6,40.61,IRYO,172.0,-34.8,67.22,AVE,201.0,5.4,63.91,AVE,172.0,879.6,34.28,IRYO,157.0
00007_30-10-2025-21.07,AVE,2025,10,3,21.12,172.0,63.91,4,-40.2,67.22,AVE,201.0,-5.4,36.91,OUIGO,172.0,885.0,34.28,IRYO,157.0,880.2,15.6,AVLO,178.0
00002_31-10-2025-06.22,IRYO,2025,10,4,6.37,157.0,34.28,428,-879.6,36.91,OUIGO,172.0,-885.0,63.91,AVE,172.0,4.8,15.6,AVLO,178.0,34.8,60.73,AVE,157.0
00021_31-10-2025-06.27,AVLO,2025,10,4,6.45,178.0,15.6,9676,-880.2,63.91,AVE,172.0,-4.8,34.28,IRYO,157.0,30.0,60.73,AVE,157.0,34.8,60.79,OUIGO,172.0
00004_31-10-2025-06.57,AVE,2025,10,4,6.95,157.0,60.73,102,-34.8,34.28,IRYO,157.0,-30.0,15.6,AVLO,178.0,4.8,60.79,OUIGO,172.0,25.2,32.25,IRYO,157.0
00005_31-10-2025-07.02,OUIGO,2025,10,4,7.03,172.0,60.79,0,-34.8,15.6,AVLO,178.0,-4.8,60.73,AVE,157.0,20.4,32.25,IRYO,157.0,25.2,65.68,AVE,199.0
00002_31-10-2025-07.22,IRYO,2025,10,4,7.37,157.0,32.25,336,-25.2,60.73,AVE,157.0,-20.4,60.79,OUIGO,172.0,4.8,65.68,AVE,199.0,34.8,56.98,AVE,157.0
00006_31-10-2025-07.27,AVE,2025,10,4,7.45,199.0,65.68,25,-25.2,60.79,OUIGO,172.0,-4.8,32.25,IRYO,157.0,30.0,56.98,AVE,157.0,64.8,44.28,IRYO,157.0
00004_31-10-2025-07.57,AVE,2025,10,4,7.95,157.0,56.98,124,-34.8,32.25,IRYO,157.0,-30.0,65.68,AVE,199.0,34.8,44.28,IRYO,157.0,60.0,110.52,AVE,164.0
00002_31-10-2025-08.32,IRYO,2025,10,4,8.53,157.0,44.28,116,-64.8,65.68,AVE,199.0,-34.8,56.98,AVE,157.0,25.2,110.52,AVE,164.0,50.4,54.25,IRYO,172.0
00008_31-10-2025-08.57,AVE,2025,10,4,8.95,164.0,110.52,0,-60.0,56.98,AVE,157.0,-25.2,44.28,IRYO,157.0,25.2,54.25,IRYO,172.0,30.0,73.49,AVE,194.0
00009_31-10-2025-09.22,IRYO,2025,10,4,9.37,172.0,54.25,67,-50.4,44.28,IRYO,157.0,-25.2,110.52,AVE,164.0,4.8,73.49,AVE,194.0,34.8,63.64,IRYO,172.0
00010_31-10-2025-09.27,AVE,2025,10,4,9.45,194.0,73.49,65,-30.0,110.52,AVE,164.0,-4.8,54.25,IRYO,172.0,30.0,63.64,IRYO,172.0,34.8,49.22,OUIGO,182.0
00009_31-10-2025-09.57,IRYO,2025,10,4,9.95,172.0,63.64,40,-34.8,54.25,IRYO,172.0,-30.0,73.49,AVE,194.0,4.8,49.22,OUIGO,182.0,30.0,62.29,AVLO,172.0
00011_31-10-2025-10.02,OUIGO,2025,10,4,10.03,182.0,49.22,79,-34.8,73.49,AVE,194.0,-4.8,63.64,IRYO,172.0,25.2,62.29,AVLO,172.0,80.4,63.52,IRYO,172.0
00012_31-10-2025-10.27,AVLO,2025,10,4,10.45,172.0,62.29,59,-30.0,63.64,IRYO,172.0,-25.2,49.22,OUIGO,182.0,55.2,63.52,IRYO,172.0,60.0,117.23,AVE,199.0
00009_31-10-2025-11.22,IRYO,2025,10,4,11.37,172.0,63.52,37,-80.4,49.22,OUIGO,182.0,-55.2,62.29,AVLO,172.0,4.8,117.23,AVE,199.0,60.0,43.26,IRYO,172.0
00006_31-10-2025-11.27,AVE,2025,10,4,11.45,199.0,117.23,0,-60.0,62.29,AVLO,172.0,-4.8,63.52,IRYO,172.0,55.2,43.26,IRYO,172.0,60.0,33.85,AVE,197.0
00009_31-10-2025-12.22,IRYO,2025,10,4,12.37,172.0,43.26,189,-60.0,63.52,IRYO,172.0,-55.2,117.23,AVE,199.0,4.8,33.85,AVE,197.0,34.8,71.5,AVE,157.0
00013_31-10-2025-12.27,AVE,2025,10,4,12.45,197.0,33.85,1253,-60.0,117.23,AVE,199.0,-4.8,43.26,IRYO,172.0,30.0,71.5,AVE,157.0,51.0,55.14,AVE,184.0
00004_31-10-2025-12.57,AVE,2025,10,4,12.95,157.0,71.5,52,-34.8,43.26,IRYO,172.0,-30.0,33.85,AVE,197.0,21.0,55.14,AVE,184.0,60.0,81.53,AVE,157.0
00014_31-10-2025-13.18,AVE,2025,10,4,13.3,184.0,55.14,86,-51.0,33.85,AVE,197.0,-21.0,71.5,AVE,157.0,39.0,81.53,AVE,157.0,43.8,57.4,IRYO,172.0
00004_31-10-2025-13.57,AVE,2025,10,4,13.95,157.0,81.53,31,-60.0,71.5,AVE,157.0,-39.0,55.14,AVE,184.0,4.8,57.4,IRYO,172.0,15.0,45.47,OUIGO,157.0
00009_31-10-2025-14.02,IRYO,2025,10,4,14.03,172.0,57.4,45,-43.8,55.14,AVE,184.0,-4.8,81.53,AVE,157.0,10.2,45.47,OUIGO,157.0,25.2,94.71,AVE,177.0
00015_31-10-2025-14.12,OUIGO,2025,10,4,14.2,157.0,45.47,79,-15.0,81.53,AVE,157.0,-10.2,57.4,IRYO,172.0,15.0,94.71,AVE,177.0,30.0,84.06,IRYO,179.0
00016_31-10-2025-14.27,AVE,2025,10,4,14.45,177.0,94.71,4,-25.2,57.4,IRYO,172.0,-15.0,45.47,OUIGO,157.0,15.0,84.06,IRYO,179.0,30.0,92.7,AVE,157.0
00017_31-10-2025-14.42,IRYO,2025,10,4,14.7,179.0,84.06,5,-30.0,45.47,OUIGO,157.0,-15.0,94.71,AVE,177.0,15.0,92.7,AVE,157.0,45.0,54.02,AVLO,199.0
00004_31-10-2025-14.57,AVE,2025,10,4,14.95,157.0,92.7,16,-30.0,94.71,AVE,177.0,-15.0,84.06,IRYO,179.0,30.0,54.02,AVLO,199.0,60.0,101.55,AVE,157.0
00018_31-10-2025-15.27,AVLO,2025,10,4,15.45,199.0,54.02,53,-45.0,84.06,IRYO,179.0,-30.0,92.7,AVE,157.0,30.0,101.55,AVE,157.0,60.0,74.7,AVE,172.0
00004_31-10-2025-15.57,AVE,2025,10,4,15.95,157.0,101.55,8,-60.0,92.7,AVE,157.0,-30.0,54.02,AVLO,199.0,30.0,74.7,AVE,172.0,40.2,66.06,IRYO,157.0
00007_31-10-2025-16.27,AVE,2025,10,4,16.45,172.0,74.7,127,-60.0,54.02,AVLO,199.0,-30.0,101.55,AVE,157.0,10.2,66.06,IRYO,157.0,30.0,104.86,AVE,157.0
00002_31-10-2025-16.37,IRYO,2025,10,4,16.62,157.0,66.06,59,-40.2,101.55,AVE,157.0,-10.2,74.7,AVE,172.0,19.8,104.86,AVE,157.0,39.6,43.88,OUIGO,157.0
00004_31-10-2025-16.57,AVE,2025,10,4,16.95,157.0,104.86,7,-30.0,74.7,AVE,172.0,-19.8,66.06,IRYO,157.0,19.8,43.88,OUIGO,157.0,25.2,66.72,IRYO,172.0
00015_31-10-2025-17.17,OUIGO,2025,10,4,17.28,157.0,43.88,181,-39.6,66.06,IRYO,157.0,-19.8,104.86,AVE,157.0,5.4,66.72,IRYO,172.0,10.2,51.49,AVLO,199.0
00009_31-10-2025-17.22,IRYO,2025,10,4,17.37,172.0,66.72,24,-25.2,104.86,AVE,157.0,-5.4,43.88,OUIGO,157.0,4.8,51.49,AVLO,199.0,34.8,48.36,AVE,157.0
00018_31-10-2025-17.27,AVLO,2025,10,4,17.45,199.0,51.49,39,-10.2,43.88,OUIGO,157.0,-4.8,66.72,IRYO,172.0,30.0,48.36,AVE,157.0,60.0,82.93,AVE,177.0
00004_31-10-2025-17.57,AVE,2025,10,4,17.95,157.0,48.36,572,-34.8,66.72,IRYO,172.0,-30.0,51.49,AVLO,199.0,30.0,82.93,AVE,177.0,34.8,33.59,IRYO,157.0
00016_31-10-2025-18.27,AVE,2025,10,4,18.45,177.0,82.93,9,-60.0,51.49,AVLO,199.0,-30.0,48.36,AVE,157.0,4.8,33.59,IRYO,157.0,30.0,69.23,AVE,157.0
00002_31-10-2025-18.32,IRYO,2025,10,4,18.53,157.0,33.59,390,-34.8,48.36,AVE,157.0,-4.8,82.93,AVE,177.0,25.2,69.23,AVE,157.0,57.0,51.63,IRYO,172.0
00004_31-10-2025-18.57,AVE,2025,10,4,18.95,157.0,69.23,31,-30.0,82.93,AVE,177.0,-25.2,33.59,IRYO,157.0,31.8,51.63,IRYO,172.0,37.2,42.61,AVLO,201.0
00009_31-10-2025-19.29,IRYO,2025,10,4,19.48,172.0,51.63,8,-57.0,33.59,IRYO,157.0,-31.8,69.23,AVE,157.0,5.4,42.61,AVLO,201.0,36.0,66.16,AVE,157.0
00019_31-10-2025-19.34,AVLO,2025,10,4,19.57,201.0,42.61,1,-37.2,69.23,AVE,157.0,-5.4,51.63,IRYO,172.0,30.6,66.16,AVE,157.0,48.0,40.17,IRYO,172.0
00004_31-10-2025-20.05,AVE,2025,10,4,20.08,157.0,66.16,6,-36.0,51.63,IRYO,172.0,-30.6,42.61,AVLO,201.0,17.4,40.17,IRYO,172.0,22.2,43.7,AVE,201.0
00009_31-10-2025-20.22,IRYO,2025,10,4,20.37,172.0,40.17,5,-48.0,42.61,AVLO,201.0,-17.4,66.16,AVE,157.0,4.8,43.7,AVE,201.0,39.6,33.79,OUIGO,172.0
00020_31-10-2025-20.27,AVE,2025,10,4,20.45,201.0,43.7,10,-22.2,66.16,AVE,157.0,-4.8,40.17,IRYO,172.0,34.8,33.79,OUIGO,172.0,40.2,86.57,AVE,172.0
00005_31-10-2025-21.02,OUIGO,2025,10,4,21.03,172.0,33.79,44,-39.6,40.17,IRYO,172.0,-34.8,43.7,AVE,201.0,5.4,86.57,AVE,172.0,874.8,31.97,AVLO,178.0
00007_31-10-2025-21.07,AVE,2025,10,4,21.12,172.0,86.57,0,-40.2,43.7,AVE,201.0,-5.4,33.79,OUIGO,172.0,880.2,31.97,AVLO,178.0,845.4,39.96,OUIGO,172.0
00021_01-11-2025-06.27,AVLO,2025,11,5,6.45,178.0,31.97,698,-874.8,33.79,OUIGO,172.0,-880.2,86.57,AVE,172.0,34.8,39.96,OUIGO,172.0,60.0,51.94,AVE,199.0
00005_01-11-2025-07.02,OUIGO,2025,11,5,7.03,172.0,39.96,108,-845.4,86.57,AVE,172.0,-34.8,31.97,AVLO,178.0,25.2,51.94,AVE,199.0,65.4,18.07,IRYO,172.0
00006_01-11-2025-07.27,AVE,2025,11,5,7.45,199.0,51.94,149,-60.0,31.97,AVLO,178.0,-25.2,39.96,OUIGO,172.0,40.2,18.07,IRYO,172.0,60.0,44.53,AVE,172.0
00009_01-11-2025-08.07,IRYO,2025,11,5,8.12,172.0,18.07,3155,-65.4,39.96,OUIGO,172.0,-40.2,51.94,AVE,199.0,19.8,44.53,AVE,172.0,49.8,49.11,AVE,164.0
00007_01-11-2025-08.27,AVE,2025,11,5,8.45,172.0,44.53,328,-60.0,51.94,AVE,199.0,-19.8,18.07,IRYO,172.0,30.0,49.11,AVE,164.0,55.2,44.88,IRYO,172.0
00008_01-11-2025-08.57,AVE,2025,11,5,8.95,164.0,49.11,232,-49.8,18.07,IRYO,172.0,-30.0,44.53,AVE,172.0,25.2,44.88,IRYO,172.0,30.0,56.06,AVE,194.0
00009_01-11-2025-09.22,IRYO,2025,11,5,9.37,172.0,44.88,62,-55.2,44.53,AVE,172.0,-25.2,49.11,AVE,164.0,4.8,56.06,AVE,194.0,34.8,36.12,IRYO,172.0
00010_01-11-2025-09.27,AVE,2025,11,5,9.45,194.0,56.06,117,-30.0,49.11,AVE,164.0,-4.8,44.88,IRYO,172.0,30.0,36.12,IRYO,172.0,34.8,40.88,OUIGO,182.0
00009_01-11-2025-09.57,IRYO,2025,11,5,9.95,172.0,36.12,236,-34.8,44.88,IRYO,172.0,-30.0,56.06,AVE,194.0,4.8,40.88,OUIGO,182.0,30.0,41.01,AVLO,172.0
00011_01-11-2025-10.02,OUIGO,2025,11,5,10.03,182.0,40.88,44,-34.8,56.06,AVE,194.0,-4.8,36.12,IRYO,172.0,25.2,41.01,AVLO,172.0,80.4,32.4,IRYO,172.0
00012_01-11-2025-10.27,AVLO,2025,11,5,10.45,172.0,41.01,154,-30.0,36.12,IRYO,172.0,-25.2,40.88,OUIGO,182.0,55.2,32.4,IRYO,172.0,60.0,45.56,AVE,199.0
00009_01-11-2025-11.22,IRYO,2025,11,5,11.37,172.0,32.4,361,-80.4,40.88,OUIGO,182.0,-55.2,41.01,AVLO,172.0,4.8,45.56,AVE,199.0,60.0,36.39,IRYO,172.0
00006_01-11-2025-11.27,AVE,2025,11,5,11.45,199.0,45.56,340,-60.0,41.01,AVLO,172.0,-4.8,32.4,IRYO,172.0,55.2,36.39,IRYO,172.0,60.0,44.98,AVE,197.0
00009_01-11-2025-12.22,IRYO,2025,11,5,12.37,172.0,36.39,199,-60.0,32.4,IRYO,172.0,-55.2,45.56,AVE,199.0,4.8,44.98,AVE,197.0,55.8,82.74,AVE,184.0
00013_01-11-2025-12.27,AVE,2025,11,5,12.45,197.0,44.98,270,-60.0,45.56,AVE,199.0,-4.8,36.39,IRYO,172.0,51.0,82.74,AVE,184.0,105.0,17.24,OUIGO,157.0
00014_01-11-2025-13.18,AVE,2025,11,5,13.3,184.0,82.74,0,-55.8,36.39,IRYO,172.0,-51.0,44.98,AVE,197.0,54.0,17.24,OUIGO,157.0,84.0,13.73,IRYO,179.0
00015_01-11-2025-14.12,OUIGO,2025,11,5,14.2,157.0,17.24,1631,-105.0,44.98,AVE,197.0,-54.0,82.74,AVE,184.0,30.0,13.73,IRYO,179.0,75.0,28.42,AVLO,199.0
00017_01-11-2025-14.42,IRYO,2025,11,5,14.7,179.0,13.73,6351,-84.0,82.74,AVE,184.0,-30.0,17.24,OUIGO,157.0,45.0,28.42,AVLO,199.0,105.0,96.51,AVE,172.0
00018_01-11-2025-15.27,AVLO,2025,11,5,15.45,199.0,28.42,202,-75.0,17.24,OUIGO,157.0,-45.0,13.73,IRYO,179.0,60.0,96.51,AVE,172.0,70.2,53.03,IRYO,157.0
00007_01-11-2025-16.27,AVE,2025,11,5,16.45,172.0,96.51,2,-105.0,13.73,IRYO,179.0,-60.0,28.42,AVLO,199.0,10.2,53.03,IRYO,157.0,49.8,12.92,OUIGO,157.0
00002_01-11-2025-16.37,IRYO,2025,11,5,16.62,157.0,53.03,99,-70.2,28.42,AVLO,199.0,-10.2,96.51,AVE,172.0,39.6,12.92,OUIGO,157.0,49.8,21.46,AVLO,199.0
00015_01-11-2025-17.17,OUIGO,2025,11,5,17.28,157.0,12.92,5102,-49.8,96.51,AVE,172.0,-39.6,53.03,IRYO,157.0,10.2,21.46,AVLO,199.0,70.2,91.95,AVE,177.0
00018_01-11-2025-17.27,AVLO,2025,11,5,17.45,199.0,21.46,568,-49.8,53.03,IRYO,157.0,-10.2,12.92,OUIGO,157.0,60.0,91.95,AVE,177.0,121.8,28.66,IRYO,172.0
00016_01-11-2025-18.27,AVE,2025,11,5,18.45,177.0,91.95,1,-70.2,12.92,OUIGO,157.0,-60.0,21.46,AVLO,199.0,61.8,28.66,IRYO,172.0,67.2,36.27,AVLO,201.0
00009_01-11-2025-19.29,IRYO,2025,11,5,19.48,172.0,28.66,49,-121.8,21.46,AVLO,199.0,-61.8,91.95,AVE,177.0,5.4,36.27,AVLO,201.0,53.4,29.57,IRYO,172.0
00019_01-11-2025-19.34,AVLO,2025,11,5,19.57,201.0,36.27,6,-67.2,91.95,AVE,177.0,-5.4,28.66,IRYO,172.0,48.0,29.57,IRYO,172.0,52.8,32.6,AVE,201.0
00009_01-11-2025-20.22,IRYO,2025,11,5,20.37,172.0,29.57,17,-53.4,28.66,IRYO,172.0,-48.0,36.27,AVLO,201.0,4.8,32.6,AVE,201.0,39.6,38.33,OUIGO,172.0
00020_01-11-2025-20.27,AVE,2025,11,5,20.45,201.0,32.6,28,-52.8,36.27,AVLO,201.0,-4.8,29.57,IRYO,172.0,34.8,38.33,OUIGO,172.0,840.0,64.4,AVLO,178.0
00005_01-11-2025-21.02,OUIGO,2025,11,5,21.03,172.0,38.33,1,-39.6,29.57,IRYO,172.0,-34.8,32.6,AVE,201.0,874.8,64.4,AVLO,178.0,840.0,41.94,OUIGO,172.0
00021_02-11-2025-06.27,AVLO,2025,11,6,6.45,178.0,64.4,107,-840.0,32.6,AVE,201.0,-874.8,38.33,OUIGO,172.0,34.8,41.94,OUIGO,172.0,60.0,55.94,AVE,199.0
00005_02-11-2025-07.02,OUIGO,2025,11,6,7.03,172.0,41.94,278,-840.0,38.33,OUIGO,172.0,-34.8,64.4,AVLO,178.0,25.2,55.94,AVE,199.0,65.4,50.19,IRYO,172.0
00006_02-11-2025-07.27,AVE,2025,11,6,7.45,199.0,55.94,240,-60.0,64.4,AVLO,178.0,-25.2,41.94,OUIGO,172.0,40.2,50.19,IRYO,172.0,60.0,85.85,AVE,172.0
00009_02-11-2025-08.07,IRYO,2025,11,6,8.12,172.0,50.19,100,-65.4,41.94,OUIGO,172.0,-40.2,55.94,AVE,199.0,19.8,85.85,AVE,172.0,75.0,57.71,IRYO,172.0
00007_02-11-2025-08.27,AVE,2025,11,6,8.45,172.0,85.85,12,-60.0,55.94,AVE,199.0,-19.8,50.19,IRYO,172.0,55.2,57.71,IRYO,172.0,60.0,36.94,AVE,194.0
00009_02-11-2025-09.22,IRYO,2025,11,6,9.37,172.0,57.71,43,-75.0,50.19,IRYO,172.0,-55.2,85.85,AVE,172.0,4.8,36.94,AVE,194.0,34.8,50.32,IRYO,172.0
00010_02-11-2025-09.27,AVE,2025,11,6,9.45,194.0,36.94,6016,-60.0,85.85,AVE,172.0,-4.8,57.71,IRYO,172.0,30.0,50.32,IRYO,172.0,34.8,34.1,OUIGO,182.0
00009_02-11-2025-09.57,IRYO,2025,11,6,9.95,172.0,50.32,104,-34.8,57.71,IRYO,172.0,-30.0,36.94,AVE,194.0,4.8,34.1,OUIGO,182.0,30.0,49.13,AVLO,172.0
00011_02-11-2025-10.02,OUIGO,2025,11,6,10.03,182.0,34.1,2992,-34.8,36.94,AVE,194.0,-4.8,50.32,IRYO,172.0,25.2,49.13,AVLO,172.0,80.4,69.7,IRYO,172.0
00012_02-11-2025-10.27,AVLO,2025,11,6,10.45,172.0,49.13,143,-30.0,50.32,IRYO,172.0,-25.2,34.1,OUIGO,182.0,55.2,69.7,IRYO,172.0,60.0,122.75,AVE,199.0
00009_02-11-2025-11.22,IRYO,2025,11,6,11.37,172.0,69.7,24,-80.4,34.1,OUIGO,182.0,-55.2,49.13,AVLO,172.0,4.8,122.75,AVE,199.0,60.0,72.63,IRYO,172.0
00006_02-11-2025-11.27,AVE,2025,11,6,11.45,199.0,122.75,0,-60.0,49.13,AVLO,172.0,-4.8,69.7,IRYO,172.0,55.2,72.63,IRYO,172.0,60.0,61.15,AVE,197.0
00009_02-11-2025-12.22,IRYO,2025,11,6,12.37,172.0,72.63,32,-60.0,69.7,IRYO,172.0,-55.2,122.75,AVE,199.0,4.8,61.15,AVE,197.0,55.8,55.14,AVE,184.0
00013_02-11-2025-12.27,AVE,2025,11,6,12.45,197.0,61.15,301,-60.0,122.75,AVE,199.0,-4.8,72.63,IRYO,172.0,51.0,55.14,AVE,184.0,94.8,99.89,IRYO,172.0
00014_02-11-2025-13.18,AVE,2025,11,6,13.3,184.0,55.14,252,-55.8,72.63,IRYO,172.0,-51.0,61.15,AVE,197.0,43.8,99.89,IRYO,172.0,54.0,37.71,OUIGO,157.0
00009_02-11-2025-14.02,IRYO,2025,11,6,14.03,172.0,99.89,0,-94.8,61.15,AVE,197.0,-43.8,55.14,AVE,184.0,10.2,37.71,OUIGO,157.0,25.2,87.71,AVE,177.0
00015_02-11-2025-14.12,OUIGO,2025,11,6,14.2,157.0,37.71,3973,-54.0,55.14,AVE,184.0,-10.2,99.89,IRYO,172.0,15.0,87.71,AVE,177.0,30.0,68.06,IRYO,179.0
00016_02-11-2025-14.27,AVE,2025,11,6,14.45,177.0,87.71,53,-25.2,99.89,IRYO,172.0,-15.0,37.71,OUIGO,157.0,15.0,68.06,IRYO,179.0,60.0,73.14,AVLO,199.0
00017_02-11-2025-14.42,IRYO,2025,11,6,14.7,179.0,68.06,64,-30.0,37.71,OUIGO,157.0,-15.0,87.71,AVE,177.0,45.0,73.14,AVLO,199.0,105.0,87.25,AVE,172.0
00018_02-11-2025-15.27,AVLO,2025,11,6,15.45,199.0,73.14,37,-60.0,87.71,AVE,177.0,-45.0,68.06,IRYO,179.0,60.0,87.25,AVE,172.0,70.2,94.11,IRYO,157.0
00007_02-11-2025-16.27,AVE,2025,11,6,16.45,172.0,87.25,181,-105.0,68.06,IRYO,179.0,-60.0,73.14,AVLO,199.0,10.2,94.11,IRYO,157.0,30.0,84.54,AVE,157.0
00002_02-11-2025-16.37,IRYO,2025,11,6,16.62,157.0,94.11,15,-70.2,73.14,AVLO,199.0,-10.2,87.25,AVE,172.0,19.8,84.54,AVE,157.0,39.6,53.9,OUIGO,157.0
00004_02-11-2025-16.57,AVE,2025,11,6,16.95,157.0,84.54,320,-30.0,87.25,AVE,172.0,-19.8,94.11,IRYO,157.0,19.8,53.9,OUIGO,157.0,25.2,78.72,IRYO,172.0
00015_02-11-2025-17.17,OUIGO,2025,11,6,17.28,157.0,53.9,298,-39.6,94.11,IRYO,157.0,-19.8,84.54,AVE,157.0,5.4,78.72,IRYO,172.0,10.2,67.24,AVLO,199.0
00009_02-11-2025-17.22,IRYO,2025,11,6,17.37,172.0,78.72,47,-25.2,84.54,AVE,157.0,-5.4,53.9,OUIGO,157.0,4.8,67.24,AVLO,199.0,34.8,73.92,AVE,157.0
00018_02-11-2025-17.27,AVLO,2025,11,6,17.45,199.0,67.24,42,-10.2,53.9,OUIGO,157.0,-4.8,78.72,IRYO,172.0,30.0,73.92,AVE,157.0,60.0,98.73,AVE,177.0
00004_02-11-2025-17.57,AVE,2025,11,6,17.95,157.0,73.92,342,-34.8,78.72,IRYO,172.0,-30.0,67.24,AVLO,199.0,30.0,98.73,AVE,177.0,34.8,97.89,IRYO,157.0
00016_02-11-2025-18.27,AVE,2025,11,6,18.45,177.0,98.73,10,-60.0,67.24,AVLO,199.0,-30.0,73.92,AVE,157.0,4.8,97.89,IRYO,157.0,30.0,124.43,AVE,157.0
00002_02-11-2025-18.32,IRYO,2025,11,6,18.53,157.0,97.89,2,-34.8,73.92,AVE,157.0,-4.8,98.73,AVE,177.0,25.2,124.43,AVE,157.0,57.0,96.8,IRYO,172.0
00004_02-11-2025-18.57,AVE,2025,11,6,18.95,157.0,124.43,0,-30.0,98.73,AVE,177.0,-25.2,97.89,IRYO,157.0,31.8,96.8,IRYO,172.0,37.2,89.55,AVLO,201.0
00009_02-11-2025-19.29,IRYO,2025,11,6,19.48,172.0,96.8,0,-57.0,97.89,IRYO,157.0,-31.8,124.43,AVE,157.0,5.4,89.55,AVLO,201.0,36.0,64.76,AVE,157.0
00019_02-11-2025-19.34,AVLO,2025,11,6,19.57,201.0,89.55,0,-37.2,124.43,AVE,157.0,-5.4,96.8,IRYO,172.0,30.6,64.76,AVE,157.0,48.0,77.96,IRYO,172.0
00004_02-11-2025-20.05,AVE,2025,11,6,20.08,157.0,64.76,75,-36.0,96.8,IRYO,172.0,-30.6,89.55,AVLO,201.0,17.4,77.96,IRYO,172.0,22.2,82.01,AVE,201.0
00009_02-11-2025-20.22,IRYO,2025,11,6,20.37,172.0,77.96,0,-48.0,89.55,AVLO,201.0,-17.4,64.76,AVE,157.0,4.8,82.01,AVE,201.0,39.6,61.48,OUIGO,172.0
00020_02-11-2025-20.27,AVE,2025,11,6,20.45,201.0,82.01,2,-22.2,64.76,AVE,157.0,-4.8,77.96,IRYO,172.0,34.8,61.48,OUIGO,172.0,40.2,144.63,AVE,172.0
00005_02-11-2025-21.02,OUIGO,2025,11,6,21.03,172.0,61.48,1,-39.6,77.96,IRYO,172.0,-34.8,82.01,AVE,201.0,5.4,144.63,AVE,172.0,889.8,29.75,AVLO,157.0
00007_02-11-2025-21.07,AVE,2025,11,6,21.12,172.0,144.63,0,-40.2,82.01,AVE,201.0,-5.4,61.48,OUIGO,172.0,895.2,29.75,AVLO,157.0,885.0,37.13,IRYO,157.0
00001_03-11-2025-06.12,AVLO,2025,11,0,6.2,157.0,29.75,1406,-889.8,61.48,OUIGO,172.0,-895.2,144.63,AVE,172.0,10.2,37.13,IRYO,157.0,15.0,47.01,AVE,178.0
00002_03-11-2025-06.22,IRYO,2025,11,0,6.37,157.0,37.13,698,-885.0,144.63,AVE,172.0,-10.2,29.75,AVLO,157.0,4.8,47.01,AVE,178.0,34.8,61.32,AVE,157.0
00003_03-11-2025-06.27,AVE,2025,11,0,6.45,178.0,47.01,752,-15.0,29.75,AVLO,157.0,-4.8,37.13,IRYO,157.0,30.0,61.32,AVE,157.0,34.8,45.46,OUIGO,172.0
00004_03-11-2025-06.57,AVE,2025,11,0,6.95,157.0,61.32,259,-34.8,37.13,IRYO,157.0,-30.0,47.01,AVE,178.0,4.8,45.46,OUIGO,172.0,25.2,48.98,IRYO,157.0
